CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,StringencyIndex,GovernmentResponseIndex
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210227,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210228,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210301,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210302,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210303,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210304,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210305,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210306,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210307,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210308,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210309,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210310,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210311,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210312,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210313,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210314,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210315,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210316,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210317,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210318,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210319,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210320,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210321,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210322,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210323,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210324,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210325,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210326,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210327,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210328,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210329,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210330,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210331,61.11,58.54
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210401,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210402,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210403,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210404,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210405,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210406,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210407,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210408,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210409,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210410,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210411,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210412,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210413,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210414,43.52,48.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210415,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210416,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210417,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210418,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210419,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210420,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210421,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210422,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210423,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210424,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210425,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210426,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210427,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210428,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210429,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210430,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210501,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210502,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210503,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210504,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210505,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210506,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210507,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210508,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210509,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210510,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210511,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210512,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210513,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210514,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210515,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210516,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210517,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210518,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210519,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210520,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210521,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210522,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210523,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210524,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210525,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210526,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210527,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210528,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210529,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210530,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210531,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210601,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210602,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210603,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210604,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210605,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210606,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210607,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210608,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210609,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210610,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210611,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210612,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210613,43.52,53.65
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210614,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210615,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210616,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210617,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210618,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210619,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210620,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210621,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210622,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210623,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210624,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210625,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210626,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210627,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210628,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210629,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210630,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210701,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210702,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210703,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210704,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210705,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210706,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210707,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210708,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210709,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210710,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210711,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210712,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210713,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210714,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210715,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210716,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210717,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210718,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210719,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210720,37.96,50.52
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210721,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210722,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210723,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210724,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210725,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210726,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210727,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210728,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210729,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210730,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210731,40.74,52.08
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210801,44.44,54.17
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210802,46.3,55.21
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210803,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210804,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210805,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210806,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210807,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210808,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210809,49.07,56.77
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210810,53.24,59.11
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210811,53.24,59.11
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210812,53.24,59.11
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210813,53.24,59.11
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210814,56.02,60.68
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210815,56.02,60.68
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210816,56.02,60.68
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210817,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210818,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210819,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210820,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210821,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210822,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210823,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210824,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210825,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210826,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210827,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210828,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210829,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210830,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210831,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210901,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210902,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210903,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210904,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210905,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210906,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210907,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210908,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210909,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210910,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210911,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210912,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210913,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210914,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210915,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210916,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210917,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210918,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210919,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210920,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210921,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210922,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210923,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210924,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210925,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210926,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210927,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210928,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210929,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20210930,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211001,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211002,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211003,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211004,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211005,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211006,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211007,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211008,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211009,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211010,58.8,62.24
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211011,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211012,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211013,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211014,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211015,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211016,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211017,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211018,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211019,NA,NA
China,CHN,Ningxia,CHN_NX,STATE_TOTAL,20211020,NA,NA
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200101,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200102,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200103,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200104,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200105,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200106,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200107,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200108,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200109,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200110,0,0
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200111,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200112,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200113,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200114,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200115,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200116,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200117,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200118,5.56,3.12
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200119,5.56,5.21
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200120,11.11,8.33
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200121,11.11,8.33
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200122,11.11,8.33
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200123,11.11,8.33
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200124,33.33,20.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200125,44.44,27.08
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200126,66.67,52.08
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200127,59.26,47.92
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200128,64.81,57.29
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200129,68.52,59.37
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200130,75.93,63.54
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200131,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200201,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200202,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200203,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200204,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200205,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200206,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200207,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200208,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200209,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200210,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200211,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200212,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200213,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200214,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200215,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200216,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200217,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200218,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200219,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200220,75.93,69.79
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200221,78.7,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200222,78.7,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200223,78.7,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200224,78.7,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200225,78.7,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200226,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200227,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200228,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200229,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200301,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200302,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200303,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200304,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200305,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200306,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200307,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200308,75,71.35
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200309,71.3,69.27
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200310,65.74,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200311,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200312,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200313,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200314,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200315,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200316,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200317,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200318,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200319,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200320,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200321,65.74,70.83
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200322,65.74,67.71
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200323,65.74,67.71
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200324,65.74,67.71
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200325,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200326,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200327,60.19,64.58
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200328,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200329,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200330,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200331,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200401,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200402,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200403,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200404,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200405,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200406,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200407,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200408,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200409,62.96,66.15
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200410,59.26,64.06
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200411,59.26,64.06
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200412,59.26,64.06
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200413,64.81,67.19
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200414,64.81,64.06
China,CHN,Qinghai,CHN_QH,STATE_TOTAL,20200415,64.81,64.06
